date,symbol,expiration,dte,option_type,strike,bid,ask,mid,delta,gamma,theta,vega,iv,open_interest,volume
2025-03-18,SPY,2025-05-16,59,call,515.0,15.53,16.16,15.84,0.5706,0.01174,-0.1113,204.135,16.0,18032,4508
2025-03-18,SPY,2025-05-16,59,put,515.0,10.77,11.21,10.99,-0.4294,0.01174,-0.1113,204.135,16.0,10819,2704
2025-03-18,SPY,2025-05-16,59,call,520.0,13.0,13.53,13.27,0.511,0.01193,-0.113,207.3107,16.0,24992,6248
2025-03-18,SPY,2025-05-16,59,put,520.0,13.15,13.68,13.41,-0.489,0.01193,-0.113,207.3107,16.0,14995,3748
2025-03-18,SPY,2025-05-16,59,call,525.0,10.77,11.21,10.99,0.4518,0.01184,-0.1122,205.8755,16.0,17296,4324
2025-03-18,SPY,2025-05-16,59,put,525.0,15.81,16.46,16.14,-0.5482,0.01184,-0.1122,205.8755,16.0,10377,2594
2025-03-18,SPY,2025-05-16,59,call,530.0,8.82,9.18,9.0,0.3942,0.01151,-0.1091,200.0513,16.0,5977,1494
2025-03-18,SPY,2025-05-16,59,put,530.0,18.76,19.53,19.15,-0.6058,0.01151,-0.1091,200.0513,16.0,3586,896
2025-03-18,SPY,2025-05-16,59,call,535.0,7.14,7.43,7.29,0.3393,0.01095,-0.1038,190.3261,16.0,1031,257
2025-03-18,SPY,2025-05-16,59,put,535.0,21.99,22.88,22.43,-0.6607,0.01095,-0.1038,190.3261,16.0,618,154
2025-03-18,SPY,2025-05-16,59,call,540.0,5.71,5.95,5.83,0.2881,0.0102,-0.0967,177.3911,16.0,100,25
2025-03-18,SPY,2025-05-16,59,put,540.0,25.46,26.5,25.98,-0.7119,0.0102,-0.0967,177.3911,16.0,100,25
2025-03-18,SPY,2025-05-16,59,call,545.0,4.52,4.7,4.61,0.2413,0.00932,-0.0884,162.0655,16.0,100,25
2025-03-18,SPY,2025-05-16,59,put,545.0,29.17,30.36,29.77,-0.7587,0.00932,-0.0884,162.0655,16.0,100,25
2025-03-18,SPY,2025-05-16,59,call,550.0,3.53,3.68,3.6,0.1993,0.00835,-0.0792,145.2159,16.0,100,25
2025-03-18,SPY,2025-05-16,59,put,550.0,33.08,34.43,33.75,-0.8007,0.00835,-0.0792,145.2159,16.0,100,25
2025-03-18,SPY,2025-05-16,59,call,555.0,2.73,2.84,2.79,0.1623,0.00734,-0.0696,127.6835,16.0,100,25
2025-03-18,SPY,2025-05-16,59,put,555.0,37.18,38.69,37.94,-0.8377,0.00734,-0.0696,127.6835,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,490.0,27.22,28.34,27.78,1.0,0.0,-0.0,0.0039,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,490.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0039,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,495.0,22.32,23.24,22.78,0.9999,5e-05,-0.0004,0.1484,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,495.0,0.01,0.02,0.01,-0.0001,5e-05,-0.0004,0.1484,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,500.0,17.43,18.14,17.79,0.9984,0.00082,-0.0077,2.6144,16.0,309,77
2025-03-19,SPY,2025-03-21,2,put,500.0,0.01,0.02,0.01,-0.0016,0.00082,-0.0077,2.6144,16.0,185,46
2025-03-19,SPY,2025-03-21,2,call,505.0,12.56,13.07,12.82,0.9828,0.00693,-0.0652,22.0153,16.0,2586,646
2025-03-19,SPY,2025-03-21,2,put,505.0,0.04,0.04,0.04,-0.0172,0.00693,-0.0652,22.0153,16.0,1552,388
2025-03-19,SPY,2025-03-21,2,call,510.0,7.91,8.23,8.07,0.9005,0.02852,-0.2681,90.56,16.0,10785,2696
2025-03-19,SPY,2025-03-21,2,put,510.0,0.28,0.3,0.29,-0.0995,0.02852,-0.2681,90.56,16.0,6471,1617
2025-03-19,SPY,2025-03-21,2,call,515.0,4.0,4.16,4.08,0.6774,0.05851,-0.5501,185.7861,16.0,22455,5613
2025-03-19,SPY,2025-03-21,2,put,515.0,1.27,1.32,1.29,-0.3226,0.05851,-0.5501,185.7861,16.0,13473,3368
2025-03-19,SPY,2025-03-21,2,call,520.0,1.47,1.53,1.5,0.3612,0.06107,-0.5742,193.9282,16.0,23346,5836
2025-03-19,SPY,2025-03-21,2,put,520.0,3.65,3.79,3.72,-0.6388,0.06107,-0.5742,193.9282,16.0,14007,3501
2025-03-19,SPY,2025-03-21,2,call,525.0,0.36,0.38,0.37,0.1224,0.03307,-0.3109,105.0032,16.0,12120,3030
2025-03-19,SPY,2025-03-21,2,put,525.0,7.44,7.74,7.59,-0.8776,0.03307,-0.3109,105.0032,16.0,7272,1818
2025-03-19,SPY,2025-03-21,2,call,530.0,0.06,0.06,0.06,0.0248,0.00946,-0.089,30.0462,16.0,3142,785
2025-03-19,SPY,2025-03-21,2,put,530.0,12.03,12.52,12.27,-0.9752,0.00946,-0.089,30.0462,16.0,1885,471
2025-03-19,SPY,2025-03-21,2,call,535.0,0.01,0.02,0.01,0.0029,0.00146,-0.0137,4.6261,16.0,406,101
2025-03-19,SPY,2025-03-21,2,put,535.0,16.88,17.57,17.23,-0.9971,0.00146,-0.0137,4.6261,16.0,244,61
2025-03-19,SPY,2025-03-21,2,call,540.0,0.01,0.02,0.01,0.0002,0.00012,-0.0012,0.39,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,540.0,21.78,22.66,22.22,-0.9998,0.00012,-0.0012,0.39,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,545.0,0.01,0.02,0.01,0.0,1e-05,-0.0001,0.0183,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,545.0,26.68,27.76,27.22,-1.0,1e-05,-0.0001,0.0183,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,550.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0005,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,550.0,31.58,32.86,32.22,-1.0,0.0,-0.0,0.0005,16.0,100,25
2025-03-19,SPY,2025-03-21,2,call,555.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-19,SPY,2025-03-21,2,put,555.0,36.48,37.96,37.22,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,490.0,27.29,28.4,27.84,0.9864,0.00268,-0.0252,18.0691,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,490.0,0.06,0.06,0.06,-0.0136,0.00268,-0.0252,18.0691,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,495.0,22.51,23.43,22.97,0.9643,0.00603,-0.0567,40.6319,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,495.0,0.18,0.19,0.18,-0.0357,0.00603,-0.0567,40.6319,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,500.0,17.89,18.62,18.26,0.9197,0.01146,-0.1077,77.164,16.0,309,77
2025-03-19,SPY,2025-03-28,9,put,500.0,0.47,0.49,0.48,-0.0803,0.01146,-0.1077,77.164,16.0,185,46
2025-03-19,SPY,2025-03-28,9,call,505.0,13.58,14.14,13.86,0.8431,0.01846,-0.1736,124.3737,16.0,2586,646
2025-03-19,SPY,2025-03-28,9,put,505.0,1.06,1.1,1.08,-0.1569,0.01846,-0.1736,124.3737,16.0,1552,388
2025-03-19,SPY,2025-03-28,9,call,510.0,9.75,10.15,9.95,0.7308,0.02538,-0.2386,170.9558,16.0,10785,2696
2025-03-19,SPY,2025-03-28,9,put,510.0,2.13,2.21,2.17,-0.2692,0.02538,-0.2386,170.9558,16.0,6471,1617
2025-03-19,SPY,2025-03-28,9,call,515.0,6.55,6.82,6.69,0.5897,0.02989,-0.281,201.3177,16.0,22455,5613
2025-03-19,SPY,2025-03-28,9,put,515.0,3.83,3.98,3.91,-0.4103,0.02989,-0.281,201.3177,16.0,13473,3368
2025-03-19,SPY,2025-03-28,9,call,520.0,4.08,4.25,4.17,0.4373,0.03029,-0.2848,204.0109,16.0,23346,5836
2025-03-19,SPY,2025-03-28,9,put,520.0,6.26,6.51,6.38,-0.5627,0.03029,-0.2848,204.0109,16.0,14007,3501
2025-03-19,SPY,2025-03-28,9,call,525.0,2.34,2.44,2.39,0.2951,0.02653,-0.2494,178.6738,16.0,12120,3030
2025-03-19,SPY,2025-03-28,9,put,525.0,9.42,9.8,9.61,-0.7049,0.02653,-0.2494,178.6738,16.0,7272,1818
2025-03-19,SPY,2025-03-28,9,call,530.0,1.23,1.28,1.25,0.1799,0.02016,-0.1896,135.8011,16.0,3142,785
2025-03-19,SPY,2025-03-28,9,put,530.0,13.2,13.74,13.47,-0.8201,0.02016,-0.1896,135.8011,16.0,1885,471
2025-03-19,SPY,2025-03-28,9,call,535.0,0.59,0.61,0.6,0.0986,0.01335,-0.1255,89.9326,16.0,406,101
2025-03-19,SPY,2025-03-28,9,put,535.0,17.46,18.18,17.82,-0.9014,0.01335,-0.1255,89.9326,16.0,244,61
2025-03-19,SPY,2025-03-28,9,call,540.0,0.25,0.26,0.26,0.0485,0.00773,-0.0727,52.0931,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,540.0,22.03,22.93,22.48,-0.9515,0.00773,-0.0727,52.0931,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,545.0,0.1,0.1,0.1,0.0213,0.00393,-0.037,26.4919,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,545.0,26.78,27.87,27.33,-0.9787,0.00393,-0.037,26.4919,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,550.0,0.04,0.04,0.04,0.0084,0.00176,-0.0166,11.8708,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,550.0,31.61,32.9,32.25,-0.9916,0.00176,-0.0166,11.8708,16.0,100,25
2025-03-19,SPY,2025-03-28,9,call,555.0,0.01,0.02,0.01,0.003,0.0007,-0.0066,4.7033,16.0,100,25
2025-03-19,SPY,2025-03-28,9,put,555.0,36.49,37.98,37.23,-0.997,0.0007,-0.0066,4.7033,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,490.0,27.57,28.69,28.13,0.9518,0.00577,-0.0543,51.8301,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,490.0,0.34,0.36,0.35,-0.0482,0.00577,-0.0543,51.8301,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,495.0,23.01,23.95,23.48,0.9131,0.00912,-0.0858,81.9424,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,495.0,0.69,0.72,0.7,-0.0869,0.00912,-0.0858,81.9424,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,500.0,18.71,19.47,19.09,0.8554,0.01312,-0.1233,117.8002,16.0,309,77
2025-03-19,SPY,2025-04-04,16,put,500.0,1.28,1.33,1.31,-0.1446,0.01312,-0.1233,117.8002,16.0,185,46
2025-03-19,SPY,2025-04-04,16,call,505.0,14.74,15.34,15.04,0.7772,0.01719,-0.1617,154.4207,16.0,2586,646
2025-03-19,SPY,2025-04-04,16,put,505.0,2.22,2.31,2.27,-0.2228,0.01719,-0.1617,154.4207,16.0,1552,388
2025-03-19,SPY,2025-04-04,16,call,510.0,11.22,11.68,11.45,0.6804,0.02061,-0.1937,185.0776,16.0,10785,2696
2025-03-19,SPY,2025-04-04,16,put,510.0,3.59,3.74,3.67,-0.3196,0.02061,-0.1937,185.0776,16.0,6471,1617
2025-03-19,SPY,2025-04-04,16,call,515.0,8.21,8.55,8.38,0.5704,0.02264,-0.2129,203.3374,16.0,22455,5613
2025-03-19,SPY,2025-04-04,16,put,515.0,5.49,5.71,5.6,-0.4296,0.02264,-0.2129,203.3374,16.0,13473,3368
2025-03-19,SPY,2025-04-04,16,call,520.0,5.76,6.0,5.88,0.4558,0.02286,-0.2149,205.2965,16.0,23346,5836
2025-03-19,SPY,2025-04-04,16,put,520.0,7.94,8.26,8.1,-0.5442,0.02286,-0.2149,205.2965,16.0,14007,3501
2025-03-19,SPY,2025-04-04,16,call,525.0,3.87,4.02,3.94,0.3458,0.02126,-0.1999,190.9391,16.0,12120,3030
2025-03-19,SPY,2025-04-04,16,put,525.0,10.94,11.39,11.16,-0.6542,0.02126,-0.1999,190.9391,16.0,7272,1818
2025-03-19,SPY,2025-04-04,16,call,530.0,2.47,2.57,2.52,0.2484,0.01826,-0.1717,163.9719,16.0,3142,785
2025-03-19,SPY,2025-04-04,16,put,530.0,14.45,15.04,14.74,-0.7516,0.01826,-0.1717,163.9719,16.0,1885,471
2025-03-19,SPY,2025-04-04,16,call,535.0,1.5,1.57,1.54,0.1686,0.01451,-0.1364,130.3112,16.0,406,101
2025-03-19,SPY,2025-04-04,16,put,535.0,18.38,19.13,18.75,-0.8314,0.01451,-0.1364,130.3112,16.0,244,61
2025-03-19,SPY,2025-04-04,16,call,540.0,0.87,0.91,0.89,0.1079,0.01069,-0.1005,96.0452,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,540.0,22.65,23.57,23.11,-0.8921,0.01069,-0.1005,96.0452,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,545.0,0.48,0.5,0.49,0.0652,0.00733,-0.0689,65.7905,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,545.0,27.15,28.26,27.7,-0.9348,0.00733,-0.0689,65.7905,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,550.0,0.25,0.26,0.26,0.0371,0.00467,-0.0439,41.9687,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,550.0,31.82,33.12,32.47,-0.9629,0.00467,-0.0439,41.9687,16.0,100,25
2025-03-19,SPY,2025-04-04,16,call,555.0,0.12,0.13,0.12,0.0199,0.00278,-0.0262,24.9813,16.0,100,25
2025-03-19,SPY,2025-04-04,16,put,555.0,36.6,38.09,37.34,-0.9801,0.00278,-0.0262,24.9813,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,490.0,28.0,29.14,28.57,0.9182,0.00727,-0.0683,78.279,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,490.0,0.77,0.8,0.79,-0.0818,0.00727,-0.0683,78.279,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,495.0,23.64,24.6,24.12,0.8729,0.01001,-0.0941,107.8201,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,495.0,1.31,1.37,1.34,-0.1271,0.01001,-0.0941,107.8201,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,500.0,19.55,20.35,19.95,0.8133,0.01291,-0.1214,139.0032,16.0,309,77
2025-03-19,SPY,2025-04-11,23,put,500.0,2.12,2.21,2.17,-0.1867,0.01291,-0.1214,139.0032,16.0,185,46
2025-03-19,SPY,2025-04-11,23,call,505.0,15.8,16.44,16.12,0.7397,0.01561,-0.1467,168.0594,16.0,2586,646
2025-03-19,SPY,2025-04-11,23,put,505.0,3.27,3.41,3.34,-0.2603,0.01561,-0.1467,168.0594,16.0,1552,388
2025-03-19,SPY,2025-04-11,23,call,510.0,12.45,12.96,12.71,0.6543,0.01773,-0.1667,190.9088,16.0,10785,2696
2025-03-19,SPY,2025-04-11,23,put,510.0,4.82,5.02,4.92,-0.3457,0.01773,-0.1667,190.9088,16.0,6471,1617
2025-03-19,SPY,2025-04-11,23,call,515.0,9.54,9.93,9.73,0.5612,0.01896,-0.1782,204.1256,16.0,22455,5613
2025-03-19,SPY,2025-04-11,23,put,515.0,6.82,7.1,6.96,-0.4388,0.01896,-0.1782,204.1256,16.0,13473,3368
2025-03-19,SPY,2025-04-11,23,call,520.0,7.11,7.4,7.26,0.4656,0.01911,-0.1797,205.7941,16.0,23346,5836
2025-03-19,SPY,2025-04-11,23,put,520.0,9.28,9.66,9.47,-0.5344,0.01911,-0.1797,205.7941,16.0,14007,3501
2025-03-19,SPY,2025-04-11,23,call,525.0,5.13,5.34,5.23,0.3727,0.0182,-0.1711,195.9573,16.0,12120,3030
2025-03-19,SPY,2025-04-11,23,put,525.0,12.21,12.7,12.46,-0.6273,0.0182,-0.1711,195.9573,16.0,7272,1818
2025-03-19,SPY,2025-04-11,23,call,530.0,3.59,3.73,3.66,0.2875,0.01639,-0.1541,176.5174,16.0,3142,785
2025-03-19,SPY,2025-04-11,23,put,530.0,15.56,16.2,15.88,-0.7125,0.01639,-0.1541,176.5174,16.0,1885,471
2025-03-19,SPY,2025-04-11,23,call,535.0,2.43,2.53,2.48,0.2135,0.01399,-0.1315,150.6575,16.0,406,101
2025-03-19,SPY,2025-04-11,23,put,535.0,19.3,20.09,19.7,-0.7865,0.01399,-0.1315,150.6575,16.0,244,61
2025-03-19,SPY,2025-04-11,23,call,540.0,1.59,1.65,1.62,0.1524,0.01133,-0.1065,122.019,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,540.0,23.36,24.32,23.84,-0.8476,0.01133,-0.1065,122.019,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,545.0,1.0,1.04,1.02,0.1046,0.00872,-0.082,93.9144,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,545.0,27.68,28.81,28.24,-0.8954,0.00872,-0.082,93.9144,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,550.0,0.61,0.64,0.62,0.069,0.00639,-0.0601,68.7889,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,550.0,32.19,33.5,32.84,-0.931,0.00639,-0.0601,68.7889,16.0,100,25
2025-03-19,SPY,2025-04-11,23,call,555.0,0.36,0.37,0.36,0.0438,0.00446,-0.0419,48.0151,16.0,100,25
2025-03-19,SPY,2025-04-11,23,put,555.0,36.84,38.34,37.59,-0.9562,0.00446,-0.0419,48.0151,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,490.0,30.6,31.84,31.22,0.815,0.00808,-0.076,138.2077,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,490.0,3.37,3.51,3.44,-0.185,0.00808,-0.076,138.2077,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,495.0,26.8,27.9,27.35,0.7695,0.00921,-0.0865,157.4001,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,495.0,4.48,4.66,4.57,-0.2305,0.00921,-0.0865,157.4001,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,500.0,23.26,24.21,23.73,0.719,0.01021,-0.096,174.611,16.0,309,77
2025-03-19,SPY,2025-05-16,58,put,500.0,5.83,6.07,5.95,-0.281,0.01021,-0.096,174.611,16.0,185,46
2025-03-19,SPY,2025-05-16,58,call,505.0,19.98,20.79,20.38,0.6641,0.01104,-0.1038,188.828,16.0,2586,646
2025-03-19,SPY,2025-05-16,58,put,505.0,7.45,7.76,7.61,-0.3359,0.01104,-0.1038,188.828,16.0,1552,388
2025-03-19,SPY,2025-05-16,58,call,510.0,16.98,17.68,17.33,0.6061,0.01165,-0.1095,199.2102,16.0,10785,2696
2025-03-19,SPY,2025-05-16,58,put,510.0,9.36,9.74,9.55,-0.3939,0.01165,-0.1095,199.2102,16.0,6471,1617
2025-03-19,SPY,2025-05-16,58,call,515.0,14.28,14.87,14.57,0.5463,0.012,-0.1128,205.1721,16.0,22455,5613
2025-03-19,SPY,2025-05-16,58,put,515.0,11.56,12.03,11.79,-0.4537,0.012,-0.1128,205.1721,16.0,13473,3368
2025-03-19,SPY,2025-05-16,58,call,520.0,11.88,12.36,12.12,0.486,0.01207,-0.1135,206.4365,16.0,23346,5836
2025-03-19,SPY,2025-05-16,58,put,520.0,14.05,14.63,14.34,-0.514,0.01207,-0.1135,206.4365,16.0,14007,3501
2025-03-19,SPY,2025-05-16,58,call,525.0,9.77,10.16,9.96,0.4265,0.01187,-0.1116,203.051,16.0,12120,3030
2025-03-19,SPY,2025-05-16,58,put,525.0,16.84,17.53,17.19,-0.5735,0.01187,-0.1116,203.051,16.0,7272,1818
2025-03-19,SPY,2025-05-16,58,call,530.0,7.94,8.26,8.1,0.3692,0.01143,-0.1074,195.3683,16.0,3142,785
2025-03-19,SPY,2025-05-16,58,put,530.0,19.91,20.73,20.32,-0.6308,0.01143,-0.1074,195.3683,16.0,1885,471
2025-03-19,SPY,2025-05-16,58,call,535.0,6.37,6.64,6.5,0.3152,0.01076,-0.1012,183.9937,16.0,406,101
2025-03-19,SPY,2025-05-16,58,put,535.0,23.25,24.2,23.73,-0.6848,0.01076,-0.1012,183.9937,16.0,244,61
2025-03-19,SPY,2025-05-16,58,call,540.0,5.06,5.27,5.16,0.2654,0.00993,-0.0933,169.712,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,540.0,26.83,27.93,27.38,-0.7346,0.00993,-0.0933,169.712,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,545.0,3.97,4.13,4.05,0.2202,0.00897,-0.0843,153.4031,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,545.0,30.64,31.89,31.27,-0.7798,0.00897,-0.0843,153.4031,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,550.0,3.07,3.2,3.13,0.1802,0.00795,-0.0748,135.9601,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,550.0,34.65,36.06,35.36,-0.8198,0.00795,-0.0748,135.9601,16.0,100,25
2025-03-19,SPY,2025-05-16,58,call,555.0,2.35,2.45,2.4,0.1454,0.00691,-0.065,118.2169,16.0,100,25
2025-03-19,SPY,2025-05-16,58,put,555.0,38.83,40.41,39.62,-0.8546,0.00691,-0.065,118.2169,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,490.0,26.84,27.94,27.39,1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,490.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,495.0,21.94,22.84,22.39,1.0,0.0,-0.0,0.0002,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,495.0,0.01,0.02,0.01,-0.0,0.0,-0.0,0.0002,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,500.0,17.04,17.74,17.39,1.0,2e-05,-0.0002,0.0488,16.0,374,93
2025-03-20,SPY,2025-03-21,1,put,500.0,0.01,0.02,0.01,-0.0,2e-05,-0.0002,0.0488,16.0,224,56
2025-03-20,SPY,2025-03-21,1,call,505.0,12.14,12.64,12.39,0.9981,0.00138,-0.013,3.094,16.0,2964,741
2025-03-20,SPY,2025-03-21,1,put,505.0,0.01,0.02,0.01,-0.0019,0.00138,-0.013,3.094,16.0,1778,444
2025-03-20,SPY,2025-03-21,1,call,510.0,7.32,7.61,7.46,0.9575,0.0209,-0.1962,46.8633,16.0,11709,2927
2025-03-20,SPY,2025-03-21,1,put,510.0,0.07,0.08,0.08,-0.0425,0.0209,-0.1962,46.8633,16.0,7025,1756
2025-03-20,SPY,2025-03-21,1,call,515.0,3.11,3.24,3.17,0.7113,0.07884,-0.7401,176.7454,16.0,23093,5773
2025-03-20,SPY,2025-03-21,1,put,515.0,0.77,0.8,0.79,-0.2887,0.07884,-0.7401,176.7454,16.0,13855,3463
2025-03-20,SPY,2025-03-21,1,call,520.0,0.72,0.75,0.73,0.2754,0.07706,-0.7234,172.7532,16.0,22743,5685
2025-03-20,SPY,2025-03-21,1,put,520.0,3.27,3.41,3.34,-0.7246,0.07706,-0.7234,172.7532,16.0,13645,3411
2025-03-20,SPY,2025-03-21,1,call,525.0,0.07,0.07,0.07,0.041,0.02029,-0.1904,45.4802,16.0,11184,2796
2025-03-20,SPY,2025-03-21,1,put,525.0,7.53,7.84,7.69,-0.959,0.02029,-0.1904,45.4802,16.0,6710,1677
2025-03-20,SPY,2025-03-21,1,call,530.0,0.01,0.02,0.01,0.002,0.00149,-0.014,3.3474,16.0,2746,686
2025-03-20,SPY,2025-03-21,1,put,530.0,12.36,12.86,12.61,-0.998,0.00149,-0.014,3.3474,16.0,1647,411
2025-03-20,SPY,2025-03-21,1,call,535.0,0.01,0.02,0.01,0.0,3e-05,-0.0003,0.0714,16.0,336,84
2025-03-20,SPY,2025-03-21,1,put,535.0,17.26,17.96,17.61,-1.0,3e-05,-0.0003,0.0714,16.0,202,50
2025-03-20,SPY,2025-03-21,1,call,540.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0005,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,540.0,22.16,23.06,22.61,-1.0,0.0,-0.0,0.0005,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,545.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,545.0,27.06,28.16,27.61,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,550.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,550.0,31.96,33.26,32.61,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,call,555.0,0.01,0.02,0.01,0.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-21,1,put,555.0,36.86,38.36,37.61,-1.0,0.0,-0.0,0.0,16.0,100,25
2025-03-20,SPY,2025-03-28,8,call,490.0,26.89,27.98,27.44,0.9895,0.00227,-0.0213,14.3864,16.0,100,25
2025-03-20,SPY,2025-03-28,8,put,490.0,0.04,0.05,0.04,-0.0105,0.00227,-0.0213,14.3864,16.0,100,25
2025-03-20,SPY,2025-03-28,8,call,495.0,22.08,22.98,22.53,0.9699,0.00557,-0.0522,35.2924,16.0,100,25
2025-03-20,SPY,2025-03-28,8,put,495.0,0.14,0.15,0.15,-0.0301,0.00557,-0.0522,35.2924,16.0,100,25
2025-03-20,SPY,2025-03-28,8,call,500.0,17.44,18.15,17.8,0.9272,0.01129,-0.106,71.5998,16.0,374,93
2025-03-20,SPY,2025-03-28,8,put,500.0,0.39,0.41,0.4,-0.0728,0.01129,-0.106,71.5998,16.0,224,56
2025-03-20,SPY,2025-03-28,8,call,505.0,13.09,13.62,13.36,0.8497,0.01905,-0.1788,120.7999,16.0,2964,741
2025-03-20,SPY,2025-03-28,8,put,505.0,0.95,0.98,0.96,-0.1503,0.01905,-0.1788,120.7999,16.0,1778,444
2025-03-20,SPY,2025-03-28,8,call,510.0,9.23,9.61,9.42,0.7321,0.02687,-0.2523,170.4032,16.0,11709,2927
2025-03-20,SPY,2025-03-28,8,put,510.0,1.99,2.07,2.03,-0.2679,0.02687,-0.2523,170.4032,16.0,7025,1756
2025-03-20,SPY,2025-03-28,8,call,515.0,6.04,6.29,6.17,0.5821,0.03186,-0.2991,202.0207,16.0,23093,5773
2025-03-20,SPY,2025-03-28,8,put,515.0,3.7,3.85,3.78,-0.4179,0.03186,-0.2991,202.0207,16.0,13855,3463
2025-03-20,SPY,2025-03-28,8,call,520.0,3.63,3.78,3.71,0.4205,0.0319,-0.2995,202.2979,16.0,22743,5685
2025-03-20,SPY,2025-03-28,8,put,520.0,6.19,6.44,6.32,-0.5795,0.0319,-0.2995,202.2979,16.0,13645,3411
2025-03-20,SPY,2025-03-28,8,call,525.0,1.99,2.07,2.03,0.2727,0.02711,-0.2545,171.933,16.0,11184,2796
2025-03-20,SPY,2025-03-28,8,put,525.0,9.44,9.83,9.63,-0.7273,0.02711,-0.2545,171.933,16.0,6710,1677
2025-03-20,SPY,2025-03-28,8,call,530.0,0.98,1.02,1.0,0.1575,0.01965,-0.1845,124.601,16.0,2746,686
2025-03-20,SPY,2025-03-28,8,put,530.0,13.34,13.88,13.61,-0.8425,0.01965,-0.1845,124.601,16.0,1647,411
2025-03-20,SPY,2025-03-28,8,call,535.0,0.44,0.45,0.45,0.0806,0.0122,-0.1145,77.3448,16.0,336,84
2025-03-20,SPY,2025-03-28,8,put,535.0,17.69,18.42,18.05,-0.9194,0.0122,-0.1145,77.3448,16.0,202,50
